300,28.4067816921079,28.4067816918682,28.4067816920117,28.4067816919299,28.4067816918633,28.4067816918754,28.406781691887,28.4067816919299
600,28.4067816804205,28.4067816890987,28.4067816900721,28.4067816790521,28.4067816781963,28.4067816810822,28.4067816901655,28.4067816790521
900,28.4067816804265,28.4067816909783,28.4067816913771,28.4067816807758,28.4067816805032,28.4067816854994,28.4067816940468,28.4067816807758
1200,28.4067816574797,28.4067816891139,28.4067816886825,28.4067816549625,28.4067816562977,28.4067816604689,28.4067816870238,28.4067816549625
1500,28.4067816871356,28.4067816920968,28.406781690748,28.4067816872575,28.4067816889026,28.4067816895904,28.4067816928656,28.4067816872575
1800,28.4067813844825,28.4067816151443,28.4067816132105,28.4067813947971,28.4067813933981,28.406781429144,28.4067816161673,28.4067813947971
2100,28.4067816859721,28.4067816878954,28.406781688484,28.406781685882,28.4067816853782,28.4067816877366,28.4067816896811,28.406781685882
2400,28.4067816471389,28.406781665301,28.4067816670652,28.4067816482825,28.4067816466073,28.4067816546416,28.406781669929,28.4067816482825
2700,28.406781691458,28.4067816913934,28.4067816914684,28.4067816913945,28.4067816913395,28.4067816914097,28.4067816914136,28.4067816913945
3000,27.2224931958857,27.2224931958251,27.2224931961617,27.2224931957221,27.2224931955529,27.2224931957881,27.2224931958648,27.2224931957221
3300,26.45735700453,26.4573570045387,26.4573570045316,26.4573570045376,26.4573570045409,26.4573570045428,26.4573570045409,26.4573570045376
3600,26.4573568932533,26.4573570399433,26.4573570582985,26.4573568881587,26.4573568782161,26.4573569364466,26.4573570807427,26.4573568881587
3900,26.4573569978518,26.457357005411,26.4573570058984,26.457356997746,26.4573569974806,26.4573569996009,26.4573570064873,26.457356997746
4200,26.4573568764508,26.457357000401,26.4573570053865,26.4573568746378,26.4573568708815,26.4573569057054,26.4573570132645,26.4573568746378
4500,26.4573570041329,26.4573570045504,26.4573570045807,26.4573570041439,26.4573570041159,26.4573570042516,26.4573570046151,26.4573570041439
4800,26.4573570044796,26.4573570045381,26.4573570045252,26.4573570044856,26.4573570044873,26.4573570044933,26.4573570045341,26.4573570044856
5100,26.4573570045229,26.457357004538,26.4573570045381,26.4573570045287,26.457357004529,26.4573570045289,26.4573570045363,26.4573570045287
5400,26.4573570045306,26.4573570045386,26.4573570045333,26.4573570045369,26.4573570045339,26.4573570045396,26.4573570045392,26.4573570045369
5700,26.4573570045364,26.4573570045386,26.4573570045391,26.4573570045397,26.457357004539,26.4573570045385,26.4573570045372,26.4573570045397
6000,26.4573568077237,26.4573569586377,26.4573569564611,26.4573568073848,26.4573568060867,26.4573568432318,26.4573569654179,26.4573568073848
6300,26.4573570045329,26.4573570045386,26.4573570045413,26.4573570045368,26.4573570045361,26.457357004544,26.4573570045418,26.4573570045368
6600,26.4573570045383,26.4573570045385,26.4573570045374,26.4573570045398,26.4573570045412,26.4573570045381,26.4573570045378,26.4573570045398
6900,26.4573570045384,26.4573570045385,26.4573570045385,26.4573570045384,26.4573570045384,26.4573570045384,26.4573570045385,26.4573570045384
7200,25.7984819687285,25.7984819687335,25.7984819687378,25.7984819687146,25.7984819687132,25.7984819687161,25.7984819687304,25.7984819687146
7500,25.7984819687036,25.7984819687125,25.7984819687215,25.7984819686946,25.7984819686851,25.7984819686932,25.7984819687118,25.7984819686946
